tx_base,tx_slope,tx_pow,dtx_base,dtx_slope,dtx_pow,rx_base,rx_slope,rx_pow,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
2.1,0.0,0.7,1.4,0.4,0.7,0.0,0.0,1.0,70.3,2.9,66,74,211,300,52.7,67.7,47.2,55.5,45.3,55.7,6,300,159,141,0.6,0.0,93.6,93.8,1.2,0.0
2.1,0.0,1.2,1.4,0.2,0.7,0.0,0.0,1.0,72.3,3.9,68,78,217,300,58.3,63.7,44.7,60.8,39.2,67.8,6,300,167,133,0.7,0.0,93.6,94.2,1.2,0.0
2.1,0.0,1.2,1.4,0.4,0.7,0.0,0.0,1.0,70.3,2.9,66,74,211,300,52.7,67.7,47.2,55.5,45.3,55.7,6,300,159,141,0.6,0.0,93.6,93.8,1.2,0.0
2.1,0.0,1.7,1.4,0.4,0.7,0.0,0.0,1.0,70.3,2.9,66,74,211,300,52.7,67.7,47.2,55.5,45.3,55.7,6,300,159,141,0.6,0.0,93.6,93.8,1.2,0.0
2.1,0.4,1.2,0.8,0.2,1.7,0.0,0.0,1.0,70.7,3.0,66,74,212,300,53.7,68.2,37.5,57.2,46.2,58.5,6,300,152,148,0.7,0.0,93.5,94.1,1.2,0.0
2.1,0.4,1.2,0.8,0.4,0.7,0.0,0.0,1.0,74.7,3.9,68,80,224,300,55.7,67.3,34.8,60.2,45.5,60.7,6,300,157,143,0.6,0.0,93.5,93.7,1.2,0.0
2.1,0.4,1.2,0.8,0.4,1.7,0.0,0.0,1.0,74.3,5.6,68,80,223,300,55.0,71.7,36.2,61.5,35.0,69.0,6,300,155,145,0.6,0.0,93.8,94.1,1.2,0.0
2.1,0.4,1.7,0.8,0.4,1.2,0.0,0.0,1.0,71.3,4.7,66,78,214,300,54.0,70.7,26.8,67.0,36.2,67.2,6,300,153,147,0.7,0.0,93.8,93.7,1.2,0.0
2.1,0.4,1.7,1.4,0.2,1.7,0.0,0.0,1.0,72.7,6.9,62,82,218,300,56.0,71.8,26.2,60.2,44.7,61.8,6,300,147,153,0.7,0.0,93.9,94.7,1.2,0.0
2.4,0.0,0.7,1.1,0.2,1.2,0.0,0.0,1.0,73.3,5.9,66,82,220,300,57.3,66.3,43.0,62.0,42.2,65.7,6,300,165,135,0.7,0.0,93.7,93.2,1.2,0.0
2.4,0.0,1.2,1.1,0.2,1.2,0.0,0.0,1.0,73.3,5.9,66,82,220,300,57.3,66.3,43.0,62.0,42.2,65.7,6,300,165,135,0.7,0.0,93.7,93.2,1.2,0.0
2.4,0.0,1.7,1.1,0.2,1.2,0.0,0.0,1.0,73.3,5.9,66,82,220,300,57.3,66.3,43.0,62.0,42.2,65.7,6,300,165,135,0.6,0.0,93.7,93.2,1.2,0.0
2.4,0.2,0.7,0.8,0.4,1.2,0.0,0.0,1.0,72.0,4.7,64,78,216,300,55.0,70.2,32.5,64.2,37.2,66.7,6,300,157,143,0.7,0.0,93.5,93.6,1.2,0.0
2.4,0.2,0.7,1.4,0.2,1.7,0.0,0.0,1.0,70.7,4.8,66,78,212,300,58.0,66.8,31.8,60.0,39.2,69.2,6,300,150,150,0.7,0.0,93.7,94.3,1.2,0.0
2.4,0.4,0.7,1.1,0.4,1.2,0.0,0.0,1.0,72.7,4.3,66,78,218,300,53.0,72.3,35.8,60.8,43.7,58.2,6,300,156,144,0.6,0.0,93.9,94.0,1.2,0.0
2.4,0.4,1.7,1.4,0.4,1.2,0.0,0.0,1.0,70.3,4.5,66,76,211,300,49.0,68.7,31.3,58.7,34.8,59.3,6,300,139,161,0.7,0.0,93.1,93.3,1.2,0.0
2.1,0.0,1.7,1.4,0.2,0.7,0.0,0.0,1.0,72.3,3.9,68,78,217,300,58.3,63.7,44.7,60.8,39.2,67.8,6,300,167,133,0.7,0.0,93.6,94.2,1.2,0.0
1.8,0.0,0.7,1.1,0.2,1.7,0.0,0.0,1.0,72.3,2.9,68,76,217,300,56.7,76.7,43.5,64.2,41.3,65.5,6,300,171,129,0.7,0.0,93.9,93.8,1.2,0.0
1.8,0.0,1.2,1.1,0.2,1.7,0.0,0.0,1.0,72.3,2.9,68,76,217,300,56.7,76.7,43.5,64.2,41.3,65.5,6,300,171,129,0.7,0.0,93.9,93.8,1.2,0.0
1.8,0.0,1.7,1.1,0.2,1.7,0.0,0.0,1.0,72.3,2.9,68,76,217,300,56.7,76.7,43.5,64.2,41.3,65.5,6,300,171,129,0.7,0.0,93.9,93.8,1.2,0.0
1.8,0.2,1.2,1.1,0.4,0.7,0.0,0.0,1.0,75.0,4.9,68,82,225,300,58.7,71.8,45.3,65.2,41.7,68.3,6,300,174,126,0.6,0.0,93.5,93.8,1.2,0.0
1.8,0.2,1.7,0.8,0.4,1.7,0.0,0.0,1.0,70.3,5.3,62,76,211,300,50.7,70.8,37.7,56.5,36.8,60.0,6,300,147,153,0.6,0.0,93.4,93.3,1.2,0.0
1.8,0.2,1.7,1.1,0.2,0.7,0.0,0.0,1.0,73.3,3.5,68,78,220,300,57.0,74.7,37.7,62.0,48.2,63.2,6,300,160,140,0.6,0.0,93.8,93.3,1.2,0.0
1.8,0.2,1.7,1.1,0.4,1.2,0.0,0.0,1.0,69.0,4.1,66,76,207,300,53.3,70.2,41.2,58.0,42.8,60.3,6,300,155,145,0.6,0.0,93.3,93.0,1.2,0.0
1.8,0.4,1.2,1.4,0.4,0.7,0.0,0.0,1.0,71.7,5.0,66,80,215,300,56.0,71.3,34.2,61.2,44.7,61.8,6,300,156,144,0.6,0.0,93.9,93.7,1.2,0.0
2.1,0.2,1.7,1.4,0.4,1.7,0.0,0.0,1.0,70.0,7.7,62,80,210,300,53.3,68.5,42.3,55.8,37.8,62.2,6,300,152,148,0.6,0.0,93.6,93.2,1.2,0.0
2.1,0.4,0.7,0.8,0.4,1.2,0.0,0.0,1.0,73.0,9.4,62,86,219,300,56.0,74.3,41.8,59.5,47.3,60.0,6,300,161,139,0.6,0.0,93.7,93.3,1.2,0.0
2.1,0.4,0.7,1.1,0.4,1.2,0.0,0.0,1.0,73.7,6.5,64,80,221,300,58.0,75.2,46.2,61.8,43.3,65.3,6,300,169,131,0.6,0.0,93.3,93.1,1.2,0.0
2.1,0.4,0.7,1.4,0.4,1.2,0.0,0.0,1.0,74.3,9.0,58,82,223,300,56.3,78.3,37.2,60.5,41.7,65.0,6,300,156,144,0.6,0.0,93.6,93.2,1.2,0.0
2.1,0.4,1.7,1.1,0.2,1.2,0.0,0.0,1.0,72.0,4.7,66,78,216,300,54.3,70.7,27.3,64.0,37.8,64.3,6,300,151,149,0.7,0.0,93.6,93.9,1.2,0.0
2.1,0.4,1.7,1.4,0.2,1.2,0.0,0.0,1.0,74.3,4.5,70,82,223,300,52.7,76.2,25.3,65.3,32.5,66.0,6,300,149,151,0.6,0.0,94.0,93.9,1.2,0.0
2.4,0.0,0.7,0.8,0.4,1.7,0.0,0.0,1.0,71.3,5.5,66,80,214,300,56.0,73.3,44.3,58.8,38.7,65.3,6,300,161,139,0.7,0.0,94.0,94.0,1.2,0.0
2.4,0.0,0.7,1.1,0.4,1.7,0.0,0.0,1.0,70.0,3.6,66,76,210,300,55.7,74.0,37.5,62.7,39.7,65.3,6,300,161,139,0.7,0.0,93.6,93.7,1.2,0.0
2.4,0.0,1.2,0.8,0.4,1.7,0.0,0.0,1.0,71.3,5.5,66,80,214,300,56.0,73.3,44.3,58.8,38.7,65.3,6,300,161,139,0.7,0.0,94.0,94.0,1.2,0.0
2.4,0.0,1.2,1.1,0.4,1.7,0.0,0.0,1.0,70.0,3.6,66,76,210,300,55.7,74.0,37.5,62.7,39.7,65.3,6,300,161,139,0.7,0.0,93.6,93.7,1.2,0.0
2.4,0.0,1.7,0.8,0.4,1.7,0.0,0.0,1.0,71.3,5.5,66,80,214,300,56.0,73.3,44.3,58.8,38.7,65.3,6,300,161,139,0.7,0.0,94.0,94.0,1.2,0.0
2.4,0.0,1.7,1.1,0.4,1.7,0.0,0.0,1.0,70.0,3.6,66,76,210,300,55.7,74.0,37.5,62.7,39.7,65.3,6,300,161,139,0.7,0.0,93.6,93.7,1.2,0.0
2.4,0.2,0.7,0.8,0.2,1.7,0.0,0.0,1.0,71.3,4.8,66,78,214,300,54.7,67.0,27.3,64.8,36.8,66.0,6,300,151,149,0.7,0.0,93.4,93.6,1.2,0.0
2.4,0.2,0.7,1.1,0.4,1.7,0.0,0.0,1.0,68.7,5.3,62,74,206,300,50.0,75.8,30.2,56.5,32.8,61.8,6,300,141,159,0.7,0.0,93.3,93.2,1.2,0.0
2.4,0.2,0.7,1.4,0.4,0.7,0.0,0.0,1.0,68.7,4.8,62,74,206,300,57.0,71.5,31.2,62.8,37.0,68.7,6,300,154,146,0.7,0.0,93.6,93.6,1.2,0.0
2.4,0.2,0.7,1.4,0.4,1.2,0.0,0.0,1.0,65.3,5.6,58,72,196,300,51.7,74.5,33.7,57.2,41.0,58.8,6,300,145,155,0.7,0.0,93.4,93.5,1.2,0.0
2.4,0.2,1.7,1.1,0.2,1.2,0.0,0.0,1.0,71.0,3.0,66,74,213,300,57.0,74.8,31.5,61.2,44.8,62.7,6,300,156,144,0.7,0.0,93.7,93.8,1.2,0.0
2.4,0.2,1.7,1.4,0.4,1.2,0.0,0.0,1.0,68.7,5.5,60,76,206,300,53.3,78.3,36.5,56.5,40.3,62.0,6,300,149,151,0.6,0.0,93.6,93.2,1.2,0.0
2.4,0.2,1.7,1.4,0.4,1.7,0.0,0.0,1.0,70.3,5.4,60,76,211,300,55.3,71.8,33.0,58.0,40.7,63.5,6,300,149,151,0.6,0.0,93.7,94.2,1.2,0.0
1.8,0.0,0.7,1.4,0.2,1.7,0.0,0.0,1.0,71.7,5.6,68,82,215,300,55.7,68.3,44.0,60.0,45.8,62.0,6,300,163,137,0.7,0.0,93.2,93.0,1.1,0.0
1.8,0.0,1.2,0.8,0.2,1.7,0.0,0.0,1.0,74.7,4.5,70,82,224,300,58.7,63.5,42.3,64.0,46.7,64.8,6,300,171,129,0.7,0.0,93.6,94.0,1.1,0.0
1.8,0.0,1.2,1.4,0.2,1.7,0.0,0.0,1.0,71.7,5.6,68,82,215,300,55.7,68.3,44.0,60.0,45.8,62.0,6,300,163,137,0.7,0.0,93.1,93.0,1.1,0.0
1.8,0.0,1.2,1.4,0.4,1.2,0.0,0.0,1.0,70.7,3.9,64,74,212,300,55.7,71.0,45.0,55.8,45.3,60.0,6,300,157,143,0.6,0.0,93.5,93.4,1.1,0.0
1.8,0.0,1.7,0.8,0.2,1.7,0.0,0.0,1.0,74.7,4.5,70,82,224,300,58.7,63.5,42.3,64.0,46.7,64.8,6,300,171,129,0.7,0.0,93.6,94.0,1.1,0.0
1.8,0.0,1.7,1.4,0.2,1.7,0.0,0.0,1.0,71.7,5.6,68,82,215,300,55.7,68.3,44.0,60.0,45.8,62.0,6,300,163,137,0.7,0.0,93.2,93.0,1.1,0.0
1.8,0.2,1.7,1.1,0.0,1.7,0.0,0.0,1.0,73.0,4.1,68,78,219,300,52.7,71.2,34.3,64.0,39.7,60.7,6,300,160,140,0.7,0.0,93.4,93.2,1.1,0.0
1.8,0.2,1.7,1.4,0.4,1.2,0.0,0.0,1.0,69.7,4.1,62,74,209,300,55.0,64.7,38.5,55.3,43.3,61.0,6,300,150,150,0.6,0.0,93.9,94.5,1.1,0.0
1.8,0.4,0.7,1.1,0.0,0.7,0.0,0.0,1.0,68.0,3.3,64,72,204,300,53.0,66.5,39.3,63.3,39.2,61.8,6,300,163,137,0.8,0.0,93.3,93.8,1.1,0.0
1.8,0.4,0.7,1.1,0.0,1.7,0.0,0.0,1.0,68.0,3.3,64,72,204,300,53.0,66.5,39.3,63.3,39.2,61.8,6,300,163,137,0.8,0.0,93.3,93.8,1.1,0.0
1.8,0.4,1.2,1.1,0.2,1.7,0.0,0.0,1.0,74.7,3.0,72,78,224,300,60.3,73.0,38.0,63.7,45.0,67.3,6,300,167,133,0.6,0.0,94.2,94.4,1.1,0.0
1.8,0.4,1.2,1.1,0.4,1.2,0.0,0.0,1.0,71.0,4.3,64,76,213,300,55.3,77.2,32.5,59.3,46.2,59.3,6,300,154,146,0.6,0.0,93.5,93.5,1.1,0.0
1.8,0.4,1.7,0.8,0.2,1.7,0.0,0.0,1.0,69.3,7.0,62,78,208,300,49.7,71.0,37.2,57.8,40.2,55.7,6,300,151,149,0.7,0.0,93.2,93.6,1.1,0.0
2.1,0.0,0.7,1.1,0.4,1.7,0.0,0.0,1.0,72.7,2.1,70,76,218,300,54.7,66.3,45.3,56.5,40.3,62.5,6,300,158,142,0.7,0.0,93.2,93.0,1.1,0.0
2.1,0.0,0.7,1.4,0.0,1.7,0.0,0.0,1.0,74.0,4.0,68,80,222,300,59.3,69.0,45.2,63.2,42.2,67.0,6,300,173,127,0.7,0.0,93.6,93.7,1.1,0.0
2.1,0.0,1.2,1.4,0.0,0.7,0.0,0.0,1.0,74.0,4.0,68,80,222,300,59.3,69.0,45.2,63.2,42.2,67.0,6,300,173,127,0.7,0.0,93.6,93.7,1.1,0.0
2.1,0.0,1.2,1.4,0.0,1.7,0.0,0.0,1.0,74.0,4.0,68,80,222,300,59.3,69.0,45.2,63.2,42.2,67.0,6,300,173,127,0.7,0.0,93.6,93.7,1.1,0.0
2.1,0.0,1.7,1.1,0.4,1.7,0.0,0.0,1.0,72.7,2.1,70,76,218,300,54.7,66.3,45.3,56.5,40.3,62.5,6,300,158,142,0.7,0.0,93.2,93.0,1.1,0.0
2.1,0.0,1.7,1.4,0.0,0.7,0.0,0.0,1.0,74.0,4.0,68,80,222,300,59.3,69.0,45.2,63.2,42.2,67.0,6,300,173,127,0.7,0.0,93.6,93.7,1.1,0.0
2.1,0.0,1.7,1.4,0.0,1.2,0.0,0.0,1.0,74.0,4.0,68,80,222,300,59.3,69.0,45.2,63.2,42.2,67.0,6,300,173,127,0.7,0.0,93.6,93.7,1.1,0.0
