tx_base,tx_slope,tx_pow,dtx_base,dtx_slope,dtx_pow,rx_base,rx_slope,rx_pow,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
2.3,0.3,1.6,1.1,0.5,1.5,0.0,0.0,1.0,45.7,5.7,40,56,137,300,20.3,61.2,10.8,15.8,23.2,13.2,6,300,35,265,462.3,20.1,70.7,74.8,1.2,0.0
2.3,0.6,1.1,1.1,0.5,1.5,0.0,0.0,1.0,45.7,5.3,38,54,137,300,20.3,53.0,13.0,17.5,23.5,13.0,6,300,41,259,524.1,21.5,69.9,72.9,1.2,0.0
2.3,0.6,1.1,1.1,0.5,2.0,0.0,0.0,1.0,48.0,5.4,38,52,144,300,20.0,52.7,12.3,17.8,22.8,11.0,6,300,41,259,591.0,23.6,70.0,72.9,1.2,0.0
2.3,0.6,2.1,1.1,0.5,2.0,0.0,0.0,1.0,51.3,8.5,36,62,154,300,19.0,64.7,10.8,13.6,20.3,8.0,6,300,36,264,479.8,22.6,71.6,75.5,1.2,0.0
2.3,0.3,2.1,1.1,0.5,2.0,0.0,0.0,1.0,51.3,4.3,44,56,154,300,19.7,60.8,8.5,18.2,21.0,10.3,6,300,32,268,469.4,22.1,70.7,75.0,1.2,0.0
2.6,0.6,1.1,1.1,0.5,1.5,0.0,0.0,1.0,46.0,3.3,42,50,138,300,21.7,56.3,11.8,22.3,23.8,12.8,6,300,46,254,480.6,20.8,69.7,71.1,1.2,0.0
2.6,0.3,1.6,1.1,0.5,1.5,0.0,0.0,1.0,44.7,4.1,40,50,134,300,18.0,66.3,12.7,14.3,20.7,6.3,6,300,40,260,429.0,20.2,71.0,73.3,1.1,0.0
2.3,0.3,1.6,1.1,0.5,2.0,0.0,0.0,1.0,46.3,7.9,38,60,139,300,21.3,57.3,10.3,24.5,24.5,14.3,6,300,39,261,426.1,18.9,70.3,73.9,1.1,0.0
2.6,0.3,1.1,1.1,0.5,1.5,0.0,0.0,1.0,43.0,4.7,40,52,129,300,18.0,68.5,11.8,18.8,20.0,12.0,6,300,40,260,562.9,21.9,67.4,69.0,1.1,0.0
2.3,0.3,1.1,1.1,0.5,1.5,0.0,0.0,1.0,45.7,5.9,36,52,137,300,18.0,67.3,20.5,12.7,19.3,15.3,6,300,56,244,345.1,12.9,66.7,69.1,1.0,0.0
2.3,0.6,1.6,1.1,0.5,1.5,0.0,0.0,1.0,53.7,7.7,44,62,161,300,22.3,57.8,10.8,21.3,25.5,8.0,6,300,39,261,491.6,23.5,70.9,75.0,1.0,0.0
2.6,0.3,1.1,1.1,0.5,2.0,0.0,0.0,1.0,42.3,5.4,36,52,127,300,18.3,61.3,12.3,17.5,20.5,10.7,6,300,41,259,537.4,21.1,67.3,69.0,1.0,0.0
2.3,0.3,1.1,1.1,0.5,2.0,0.0,0.0,1.0,41.7,7.2,34,50,125,300,17.3,70.7,18.5,13.8,18.3,14.8,6,300,52,248,374.6,14.4,67.1,69.2,0.9,0.0
2.3,0.6,1.6,1.1,0.5,2.0,0.0,0.0,1.0,53.7,9.6,40,62,161,300,22.0,62.2,10.0,13.5,25.7,5.5,6,300,34,266,545.7,23.5,69.6,72.8,0.9,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,66.3,3.7,60,70,199,300,8.3,66.0,59.0,56.0,3.5,39.2,6,300,177,123,832.7,477.8,28.4,20.2,0.2,0.0
