tx_base,tx_slope,tx_pow,dtx_base,dtx_slope,dtx_pow,rx_base,rx_slope,rx_pow,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.5,0.0,1.0,0.3,0.0,1.0,0.0,0.0,1.0,67.0,6.0,58,74,201,300,36.0,57.5,47.5,73.0,14.5,68.0,6,300,173,127,2.2,0.0,87.3,85.6,0.6,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,1.8,68,72,210,300,0.0,64.7,67.3,,0.0,,6,300,202,98,3.8,0.0,79.7,0.0,0.0,0.0
