tx_base,tx_slope,dtx_base,dtx_slope,rx_base,rx_slope,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.0,0.0,0.0,0.0,6.0,0.0,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.6,17.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,0.2,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,0.4,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.6,17.0,0.0,0.0
0.0,0.0,0.0,0.0,6.0,0.6,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.0,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.6,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.6,17.0,0.0,0.0
0.0,0.0,0.0,0.2,3.0,0.0,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
0.0,0.0,0.0,0.2,3.0,0.2,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
0.0,0.0,0.0,0.2,3.0,0.4,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
0.0,0.0,0.0,0.2,3.0,0.6,67.0,2.1,64,70,201,300,1.0,54.3,65.7,67.0,0.3,67.0,6,300,197,103,1.2,0.0,81.5,17.0,0.0,0.0
