tx_base,tx_slope,dtx_base,dtx_slope,rx_base,rx_slope,mean_delivery_pct,std_pct,min_pct,max_pct,total_delivered,total_sent,mean_ack_pct,mean_chan_pct,mean_flood_delivery_pct,mean_path_delivery_pct,mean_flood_ack_pct,mean_path_ack_pct,n_seeds,fate_tracked,fate_delivered,fate_lost,lost_mean_collision,lost_mean_drop,mean_radio_eff_pct,mean_ackpath_eff_pct,del_mean_ack_copies,lost_mean_ack_copies
0.0,0.0,0.0,0.2,6.0,0.2,61.7,4.3,54,66,185,300,7.0,63.3,60.2,23.2,3.2,25.7,6,300,169,131,9.3,2.5,67.6,65.1,0.2,0.0
0.0,0.0,0.0,0.2,6.0,0.4,61.7,4.3,54,66,185,300,7.0,63.3,60.2,23.2,3.2,25.7,6,300,169,131,9.3,2.5,67.5,65.1,0.2,0.0
0.0,0.0,0.0,0.2,6.0,0.6,61.7,4.3,54,66,185,300,7.0,63.3,60.2,23.2,3.2,25.7,6,300,169,131,9.3,2.5,67.5,65.1,0.2,0.0
0.0,0.0,1.0,0.2,0.0,0.6,61.7,4.6,54,66,185,300,10.0,74.3,62.3,23.5,5.0,20.3,6,300,162,138,5.4,1.6,66.1,63.8,0.3,0.0
0.0,0.0,0.0,0.2,0.0,0.0,61.7,6.4,54,70,185,300,10.3,74.3,63.3,25.8,6.2,21.8,6,300,159,141,7.1,2.3,66.1,66.8,0.2,0.0
0.0,0.0,1.0,0.4,0.0,0.4,61.7,7.1,52,70,185,300,6.3,63.8,62.5,21.0,3.8,21.0,6,300,165,135,9.1,2.2,68.2,66.0,0.1,0.0
0.0,0.0,1.0,0.0,3.0,0.4,61.3,3.7,58,68,184,300,3.7,62.2,62.0,19.2,2.7,11.2,6,300,177,123,10.7,2.8,67.1,60.2,0.1,0.0
0.0,0.0,1.0,0.4,3.0,0.0,61.3,3.7,58,68,184,300,8.0,67.8,59.0,19.5,4.8,27.3,6,300,159,141,9.8,2.3,67.2,65.0,0.2,0.0
0.0,0.0,1.0,0.6,3.0,0.6,61.3,3.7,56,66,184,300,4.7,61.7,58.5,8.2,3.2,18.8,6,300,158,142,9.9,2.7,67.2,63.6,0.1,0.0
0.0,0.0,0.0,0.6,0.0,0.0,61.3,4.3,56,68,184,300,9.7,69.3,60.7,22.0,5.7,22.3,6,300,151,149,7.8,2.3,66.1,66.8,0.2,0.0
0.0,0.0,1.0,0.4,3.0,0.4,61.3,4.3,56,68,184,300,5.0,63.5,60.8,20.8,3.3,17.0,6,300,169,131,9.0,2.3,67.4,61.7,0.1,0.0
0.0,0.0,1.0,0.2,3.0,0.6,61.3,5.3,56,68,184,300,6.3,62.8,59.5,25.5,3.7,31.2,6,300,164,136,9.9,2.7,67.1,64.7,0.2,0.0
0.0,0.0,1.0,0.0,3.0,0.0,61.3,5.9,52,68,184,300,6.7,64.8,62.7,23.5,5.2,13.0,6,300,168,132,9.5,2.2,67.0,64.6,0.1,0.0
0.0,0.0,1.0,0.6,3.0,0.0,61.0,5.6,54,66,183,300,7.7,66.7,60.0,13.0,4.7,27.3,6,300,157,143,12.1,3.0,67.1,65.4,0.2,0.0
0.0,0.0,0.0,0.4,0.0,0.0,61.0,5.8,54,68,183,300,7.3,73.3,64.5,26.3,5.5,16.8,6,300,162,138,6.5,2.1,66.0,65.5,0.2,0.0
0.0,0.0,1.0,0.2,3.0,0.0,61.0,6.0,52,70,183,300,8.0,67.2,59.5,34.8,4.7,24.8,6,300,163,137,8.0,1.7,67.2,64.6,0.2,0.0
0.0,0.0,0.0,0.2,0.0,0.4,61.0,6.5,52,70,183,300,8.0,64.0,63.5,25.0,4.3,17.2,6,300,169,131,8.4,1.9,68.2,65.7,0.2,0.0
0.0,0.0,1.0,0.6,3.0,0.2,61.0,6.5,52,68,183,300,5.3,62.7,58.3,18.0,3.3,23.7,6,300,164,136,12.3,3.1,67.1,62.6,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.2,52,68,183,300,7.7,69.8,61.3,31.0,5.0,26.8,6,300,166,134,7.8,2.5,65.8,63.7,0.2,0.0
0.0,0.2,0.0,0.6,3.0,0.0,61.0,7.9,54,72,183,300,5.3,65.5,55.0,25.8,4.8,12.3,6,300,154,146,9.1,0.8,77.6,70.8,0.1,0.0
0.0,0.0,0.0,0.4,3.0,0.4,60.7,2.7,58,66,182,300,4.3,64.0,61.0,25.3,3.7,7.8,6,300,174,126,10.1,2.3,67.1,61.6,0.1,0.0
0.0,0.0,1.0,0.2,6.0,0.0,60.7,3.3,56,64,182,300,6.7,65.7,57.0,44.7,3.8,41.8,6,300,163,137,11.4,3.1,67.2,65.7,0.2,0.0
0.0,0.0,1.0,0.2,6.0,0.2,60.7,3.3,56,64,182,300,6.7,65.7,57.0,44.7,3.8,41.8,6,300,163,137,11.4,3.1,67.2,65.7,0.2,0.0
0.0,0.0,1.0,0.2,6.0,0.4,60.7,3.3,56,64,182,300,6.7,65.7,57.0,44.7,3.8,41.8,6,300,163,137,11.4,3.1,67.2,65.7,0.2,0.0
0.0,0.0,1.0,0.2,6.0,0.6,60.7,3.3,56,64,182,300,6.7,65.7,57.0,44.7,3.8,41.8,6,300,163,137,11.4,3.1,67.2,65.7,0.2,0.0
0.0,0.0,0.0,0.0,3.0,0.4,60.7,4.1,56,68,182,300,4.7,63.0,58.3,24.7,3.2,17.7,6,300,168,132,9.0,2.1,67.3,62.5,0.1,0.0
0.0,0.2,1.0,0.4,3.0,0.0,60.7,4.1,56,68,182,300,6.3,63.5,55.2,16.5,4.8,10.7,6,300,151,149,8.8,0.7,77.4,72.5,0.1,0.0
0.0,0.0,0.0,0.2,3.0,0.6,60.7,5.2,52,66,182,300,4.7,62.0,59.2,24.0,3.8,14.5,6,300,166,134,10.9,2.7,67.0,63.6,0.1,0.0
0.0,0.0,0.0,0.0,3.0,0.6,60.7,5.8,54,68,182,300,6.0,64.8,61.3,21.0,3.7,14.7,6,300,171,129,8.9,2.0,67.3,65.5,0.1,0.0
0.0,0.0,0.0,0.6,3.0,0.6,60.7,5.8,56,70,182,300,5.3,64.2,58.2,22.2,3.3,17.0,6,300,162,138,9.7,2.6,67.2,65.0,0.1,0.0
0.0,0.0,1.0,0.6,3.0,0.4,60.7,5.9,54,70,182,300,3.0,65.3,60.0,19.0,2.5,2.5,6,300,168,132,9.9,2.7,67.1,60.3,0.1,0.0
0.0,0.0,1.0,0.4,3.0,0.6,60.3,2.9,56,64,181,300,5.0,62.8,58.3,31.7,2.8,25.5,6,300,168,132,12.3,2.8,67.1,63.3,0.1,0.0
0.0,0.0,0.0,0.2,3.0,0.4,60.3,5.0,54,68,181,300,3.7,61.7,59.3,32.3,3.3,5.2,6,300,168,132,10.6,2.6,67.3,63.8,0.1,0.0
0.0,0.0,0.0,0.6,3.0,0.0,60.3,5.9,52,66,181,300,5.3,64.7,59.7,24.0,4.0,8.8,6,300,163,137,10.2,2.3,67.2,63.2,0.1,0.0
0.0,0.0,0.0,0.4,3.0,0.0,60.3,6.4,48,66,181,300,6.3,64.0,60.3,22.3,4.3,22.3,6,300,165,135,9.5,2.1,67.0,64.6,0.1,0.0
0.0,0.0,1.0,0.2,0.0,0.2,60.0,5.9,50,68,180,300,6.3,53.3,59.7,25.2,5.2,11.3,6,300,155,145,9.4,1.1,71.5,68.9,0.2,0.0
0.0,0.0,0.0,0.6,0.0,0.4,59.7,8.2,48,68,179,300,5.7,64.8,60.8,19.8,3.8,12.8,6,300,161,139,6.3,1.5,68.3,64.9,0.2,0.0
0.0,0.0,1.0,0.0,6.0,0.0,59.3,2.4,56,62,178,300,6.0,63.5,57.2,27.3,3.8,21.7,6,300,160,140,9.7,2.6,67.3,65.3,0.2,0.0
0.0,0.0,1.0,0.0,6.0,0.2,59.3,2.4,56,62,178,300,6.0,63.5,57.2,27.3,3.8,21.7,6,300,160,140,9.7,2.6,67.3,65.3,0.2,0.0
0.0,0.0,1.0,0.0,6.0,0.4,59.3,2.4,56,62,178,300,6.0,63.5,57.2,27.3,3.8,21.7,6,300,160,140,9.7,2.6,67.3,65.3,0.2,0.0
0.0,0.0,1.0,0.0,6.0,0.6,59.3,2.4,56,62,178,300,6.0,63.5,57.2,27.3,3.8,21.7,6,300,160,140,9.7,2.6,67.3,65.3,0.2,0.0
0.0,0.0,1.0,0.4,0.0,0.2,59.0,5.5,52,64,177,300,6.0,56.2,57.8,20.7,5.2,9.0,6,300,149,151,8.8,1.0,71.1,67.4,0.2,0.0
0.0,0.0,0.0,0.4,0.0,0.2,59.0,6.5,50,66,177,300,7.7,56.5,56.7,22.2,5.2,18.8,6,300,148,152,8.5,1.0,71.2,67.1,0.2,0.0
0.0,0.0,1.0,0.2,0.0,0.4,59.0,8.1,46,70,177,300,7.3,68.7,60.3,28.0,4.7,22.5,6,300,157,143,7.2,1.8,68.6,65.5,0.2,0.0
0.0,0.2,0.0,0.6,3.0,0.4,58.7,3.9,52,64,176,300,5.7,66.3,49.5,16.6,4.5,12.6,6,300,135,165,10.2,0.7,77.5,73.8,0.1,0.0
0.0,0.0,0.0,0.4,3.0,0.6,58.7,4.1,54,66,176,300,5.7,60.7,59.0,19.3,2.7,16.3,6,300,165,135,8.7,2.1,67.4,65.5,0.1,0.0
0.0,0.2,0.0,0.2,3.0,0.4,58.7,5.8,50,64,176,300,5.3,61.8,48.7,10.2,3.8,10.2,6,300,134,166,11.7,0.8,77.5,71.5,0.1,0.0
0.0,0.2,0.0,0.2,3.0,0.6,58.7,5.9,52,68,176,300,6.3,60.3,48.8,19.8,3.0,34.2,6,300,137,163,10.6,0.9,77.4,66.8,0.1,0.0
0.0,0.2,1.0,0.6,3.0,0.6,58.3,2.3,56,62,175,300,6.0,63.7,49.0,28.4,3.2,19.4,6,300,137,163,8.9,0.7,77.1,66.1,0.1,0.0
0.0,0.2,0.0,0.4,3.0,0.2,58.3,4.5,52,64,175,300,6.7,70.2,52.0,23.0,4.5,17.8,6,300,139,161,7.6,0.7,77.4,73.4,0.1,0.0
0.0,0.0,1.0,0.0,3.0,0.6,58.0,5.5,50,64,174,300,6.7,65.2,58.0,25.0,3.7,25.2,6,300,160,140,8.6,2.1,67.4,65.5,0.2,0.0
0.0,0.2,0.0,0.4,3.0,0.4,58.0,5.5,54,66,174,300,5.3,65.8,49.7,21.8,4.3,17.2,6,300,137,163,9.7,0.8,77.4,73.6,0.1,0.0
0.0,0.0,1.0,0.6,0.0,0.2,58.0,6.1,50,68,174,300,8.3,56.2,57.7,19.2,5.5,16.7,6,300,147,153,7.7,0.9,72.0,70.2,0.2,0.0
0.0,0.0,0.0,0.2,0.0,0.2,58.0,6.9,50,68,174,300,8.7,58.0,57.7,21.0,5.0,20.0,6,300,149,151,10.0,1.2,71.6,70.5,0.2,0.0
0.0,0.4,1.0,0.2,6.0,0.0,57.7,3.9,54,64,173,300,23.0,70.5,36.8,39.8,13.3,37.3,6,300,114,186,7.9,0.8,82.2,81.3,0.7,0.0
0.0,0.4,1.0,0.2,6.0,0.2,57.7,3.9,54,64,173,300,23.0,70.5,36.8,39.8,13.3,37.3,6,300,114,186,7.9,0.8,82.2,81.3,0.7,0.0
0.0,0.4,1.0,0.2,6.0,0.4,57.7,3.9,54,64,173,300,23.0,70.5,36.8,39.8,13.3,37.3,6,300,114,186,7.9,0.9,82.2,81.3,0.7,0.0
0.0,0.4,1.0,0.2,6.0,0.6,57.7,3.9,54,64,173,300,23.0,70.5,36.8,39.8,13.3,37.3,6,300,114,186,7.9,0.9,82.2,81.3,0.7,0.0
0.0,0.2,1.0,0.2,3.0,0.4,57.7,5.6,50,64,173,300,5.3,65.8,47.3,10.4,4.2,8.4,6,300,130,170,10.1,0.8,77.4,72.8,0.1,0.0
0.0,0.6,1.0,0.4,3.0,0.6,57.7,7.4,48,68,173,300,23.3,72.2,28.3,37.7,16.8,39.5,6,300,97,203,8.1,0.9,83.7,83.4,0.7,0.0
0.0,0.2,0.0,0.0,0.0,0.6,57.3,3.9,52,64,172,300,7.0,63.7,48.5,33.6,4.0,27.0,6,300,140,160,11.4,0.9,77.6,62.5,0.2,0.0
0.0,0.2,1.0,0.2,0.0,0.6,57.3,5.9,52,68,172,300,3.0,63.8,49.2,8.4,2.3,6.2,6,300,134,166,10.9,0.8,77.3,57.5,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.4,57.3,6.5,46,64,172,300,6.0,63.0,61.5,22.2,4.3,10.3,6,300,157,143,6.6,1.6,68.3,65.2,0.1,0.0
0.0,0.2,1.0,0.0,3.0,0.6,57.0,4.5,50,62,171,300,5.0,59.8,49.0,26.0,3.5,13.4,6,300,136,164,9.1,0.7,77.7,66.9,0.1,0.0
0.0,0.2,1.0,0.4,3.0,0.4,57.0,4.7,52,64,171,300,5.3,63.3,49.3,10.8,4.0,15.4,6,300,132,168,9.2,0.7,77.5,73.2,0.1,0.0
0.0,0.0,0.0,0.6,0.0,0.2,57.0,4.9,50,62,171,300,7.3,58.7,57.8,17.8,5.3,12.0,6,300,139,161,10.1,1.3,71.8,68.9,0.2,0.0
0.0,0.2,1.0,0.6,3.0,0.4,57.0,5.5,50,64,171,300,6.3,65.2,50.5,17.4,4.2,26.4,6,300,137,163,9.7,0.7,77.5,73.6,0.1,0.0
0.0,0.2,1.0,0.2,6.0,0.0,57.0,6.4,52,68,171,300,6.7,63.8,52.2,16.3,4.3,19.7,6,300,139,161,8.1,0.7,77.5,71.8,0.1,0.0
0.0,0.2,1.0,0.2,6.0,0.2,57.0,6.4,52,68,171,300,6.7,63.8,52.2,16.3,4.3,19.7,6,300,139,161,8.1,0.7,77.5,71.8,0.1,0.0
0.0,0.2,1.0,0.2,6.0,0.4,57.0,6.4,52,68,171,300,6.7,63.8,52.2,16.3,4.3,19.7,6,300,139,161,8.1,0.7,77.5,71.8,0.1,0.0
0.0,0.2,1.0,0.2,6.0,0.6,57.0,6.4,52,68,171,300,6.7,63.8,52.2,16.3,4.3,19.7,6,300,139,161,8.1,0.7,77.5,71.8,0.1,0.0
0.0,0.6,0.0,0.4,6.0,0.0,56.7,2.4,54,60,170,300,27.0,74.5,33.5,46.7,22.7,31.7,6,300,119,181,7.0,0.8,83.9,83.7,0.8,0.0
0.0,0.6,0.0,0.4,6.0,0.2,56.7,2.4,54,60,170,300,27.0,74.5,33.5,46.7,22.7,31.7,6,300,119,181,7.0,0.8,83.9,83.7,0.8,0.0
0.0,0.6,0.0,0.4,6.0,0.4,56.7,2.4,54,60,170,300,27.0,74.5,33.5,46.7,22.7,31.7,6,300,119,181,7.0,0.8,83.9,83.7,0.8,0.0
0.0,0.6,0.0,0.4,6.0,0.6,56.7,2.4,54,60,170,300,27.0,74.5,33.5,46.7,22.7,31.7,6,300,119,181,7.0,0.7,83.9,83.7,0.8,0.0
0.0,0.2,1.0,0.6,0.0,0.6,56.7,4.5,52,64,170,300,5.3,65.2,47.2,18.4,4.3,16.8,6,300,131,169,10.4,0.7,77.3,61.5,0.1,0.0
0.0,0.6,0.0,0.2,6.0,0.0,56.7,5.2,48,62,170,300,26.3,64.3,32.7,43.7,23.2,30.5,6,300,116,184,6.4,0.7,84.1,83.9,0.7,0.0
0.0,0.6,0.0,0.2,6.0,0.2,56.7,5.2,48,62,170,300,26.3,64.3,32.7,43.7,23.2,30.5,6,300,116,184,6.4,0.7,84.1,83.9,0.7,0.0
0.0,0.6,0.0,0.2,6.0,0.4,56.7,5.2,48,62,170,300,26.3,64.3,32.7,43.7,23.2,30.5,6,300,116,184,6.4,0.7,84.1,83.9,0.7,0.0
0.0,0.6,0.0,0.2,6.0,0.6,56.7,5.2,48,62,170,300,26.3,64.3,32.7,43.7,23.2,30.5,6,300,116,184,6.4,0.7,84.1,83.9,0.7,0.0
0.0,0.2,0.0,0.0,3.0,0.0,56.7,5.5,52,66,170,300,7.0,58.8,50.3,18.0,5.2,14.5,6,300,139,161,10.2,0.9,77.5,73.5,0.2,0.0
0.0,0.6,1.0,0.2,6.0,0.0,56.7,6.3,48,64,170,300,28.0,74.0,33.3,42.0,21.2,36.2,6,300,115,185,6.1,0.7,84.1,84.8,0.8,0.0
0.0,0.6,1.0,0.2,6.0,0.4,56.7,6.3,48,64,170,300,28.0,74.0,33.3,42.0,21.2,36.2,6,300,115,185,6.1,0.7,84.1,84.8,0.8,0.0
0.0,0.6,1.0,0.2,6.0,0.6,56.7,6.3,48,64,170,300,28.0,74.0,33.3,42.0,21.2,36.2,6,300,115,185,6.1,0.7,84.1,84.8,0.8,0.0
0.0,0.6,1.0,0.2,6.0,0.2,56.7,6.3,48,64,170,300,28.0,74.0,33.3,42.0,21.2,36.2,6,300,115,185,6.1,0.7,84.1,84.8,0.8,0.0
0.0,0.2,1.0,0.4,3.0,0.2,56.3,4.6,50,62,169,300,6.0,65.7,51.2,16.5,3.5,18.5,6,300,135,165,8.2,0.6,77.4,71.0,0.1,0.0
0.0,0.2,1.0,0.0,3.0,0.4,56.3,4.8,52,64,169,300,6.3,69.3,47.2,23.4,4.3,20.4,6,300,132,168,10.8,0.9,77.4,74.3,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.2,56.3,5.6,50,64,169,300,7.3,57.7,55.2,23.2,4.7,17.0,6,300,148,152,8.6,1.1,71.4,67.8,0.2,0.0
0.0,0.2,0.0,0.2,0.0,0.6,56.3,5.6,50,64,169,300,3.7,66.8,48.0,27.2,3.0,15.2,6,300,133,167,11.2,0.8,77.4,59.9,0.1,0.0
1.0,0.4,0.0,0.2,0.0,0.6,56.3,7.4,44,64,169,300,28.7,63.5,24.8,50.5,27.5,32.8,6,300,105,195,7.0,0.9,84.9,85.6,1.0,0.0
